sample	Minutes	Temperature	Lifestyle	Identification	OD_avg	Genus
TS-039	2610	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2640	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	2640	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2670	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	2670	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2700	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	2700	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2730	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	2730	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2760	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	2760	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2790	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	2790	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2820	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	2820	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2850	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	2850	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2880	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	2880	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2910	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	2910	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2940	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	2940	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	2970	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	2970	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3000	33 °C	Clinical	Cutaneotrichosporon curvatus	5e-04	Cutaneotrichosporon
TS-039	3000	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3030	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3030	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3060	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	3060	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3090	33 °C	Clinical	Cutaneotrichosporon curvatus	5e-04	Cutaneotrichosporon
TS-039	3090	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3120	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	3120	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3150	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3150	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3180	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3180	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3210	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	3210	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3240	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3240	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3270	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	3270	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3300	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3300	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3330	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	3330	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3360	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3360	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3390	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3390	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3420	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3420	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3450	33 °C	Clinical	Cutaneotrichosporon curvatus	5e-04	Cutaneotrichosporon
TS-039	3450	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3480	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	3480	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3510	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	3510	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3540	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3540	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3570	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3570	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3600	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	3600	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3630	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3630	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3660	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	3660	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3690	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	3690	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3720	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3720	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3750	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3750	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3780	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3780	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3810	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3810	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3840	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3840	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3870	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	3870	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3900	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	3900	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3930	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3930	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3960	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	3960	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	3990	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	3990	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4020	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	4020	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4050	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	4050	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4080	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4080	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4110	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	4110	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4140	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	4140	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4170	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4170	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4200	33 °C	Clinical	Cutaneotrichosporon curvatus	5e-04	Cutaneotrichosporon
TS-039	4200	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4230	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	4230	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4260	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	4260	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4290	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	4290	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4320	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	4320	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4350	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	4350	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4380	33 °C	Clinical	Cutaneotrichosporon curvatus	0.001	Cutaneotrichosporon
TS-039	4380	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4410	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	4410	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4440	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	4440	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4470	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4470	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4500	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000874999999999987	Cutaneotrichosporon
TS-039	4500	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4530	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	4530	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4560	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	4560	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4590	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000750000000000001	Cutaneotrichosporon
TS-039	4590	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4620	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00025	Cutaneotrichosporon
TS-039	4620	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4650	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4650	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4680	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4680	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4710	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	4710	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4740	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00112499999999999	Cutaneotrichosporon
TS-039	4740	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4770	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	4770	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4800	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	4800	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4830	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	4830	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4860	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	4860	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4890	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	4890	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4920	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	4920	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4950	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00225	Cutaneotrichosporon
TS-039	4950	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	4980	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00225	Cutaneotrichosporon
TS-039	4980	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5010	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5010	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5040	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00212499999999999	Cutaneotrichosporon
TS-039	5040	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5070	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	5070	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5100	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5100	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5130	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5130	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5160	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5160	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5190	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	5190	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5220	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5220	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5250	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	5250	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5280	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	5280	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5310	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	5310	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5340	33 °C	Clinical	Cutaneotrichosporon curvatus	0.002	Cutaneotrichosporon
TS-039	5340	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5370	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5370	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5400	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5400	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5430	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00212499999999999	Cutaneotrichosporon
TS-039	5430	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5460	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5460	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5490	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	5490	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5520	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5520	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5550	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00225	Cutaneotrichosporon
TS-039	5550	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5580	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	5580	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5610	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5610	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5640	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00137499999999999	Cutaneotrichosporon
TS-039	5640	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5670	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5670	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5700	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5700	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5730	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	5730	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5760	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	5760	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5790	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	5790	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5820	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5820	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5850	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5850	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5880	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5880	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5910	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00187499999999999	Cutaneotrichosporon
TS-039	5910	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5940	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	5940	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	5970	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	5970	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6000	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	6000	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6030	33 °C	Clinical	Cutaneotrichosporon curvatus	0.0015	Cutaneotrichosporon
TS-039	6030	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6060	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00162499999999999	Cutaneotrichosporon
TS-039	6060	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6090	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	6090	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6120	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00175	Cutaneotrichosporon
TS-039	6120	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6150	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00125	Cutaneotrichosporon
TS-039	6150	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6180	33 °C	Clinical	Cutaneotrichosporon curvatus	0.000624999999999987	Cutaneotrichosporon
TS-039	6180	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6210	33 °C	Clinical	Cutaneotrichosporon curvatus	5e-04	Cutaneotrichosporon
TS-039	6210	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6240	33 °C	Clinical	Cutaneotrichosporon curvatus	0.00025	Cutaneotrichosporon
TS-039	6240	37 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
TS-039	6270	33 °C	Clinical	Cutaneotrichosporon curvatus	0	Cutaneotrichosporon
